"t / s";"CH1 / V";"CH2 / V";"MATH / V";"f / Hz";"SP1 / dB";"SP2 / dB";"SPM / dB"
0,009935;-1,12;2;0,88;496.750;-60;-60;-60
0,009936;-1,12;2;0,88;496.800;-60;-60;-60
0,009937;-1,12;2;0,88;496.850;-60;-60;-60
0,009938;-1,12;2;0,88;496.900;-60;-60;-60
0,009939;-1,12;2;0,88;496.950;-58,7612;-60;-58,6531
0,00994;-1,12;2;0,88;497.000;-60;-60;-60
0,009941;-1,12;2;0,88;497.050;-58,5532;-60;-58,4469
0,009942;-1,12;2;0,88;497.100;-60;-60;-60
0,009943;-1,12;2;0,88;497.150;-60;-60;-60
0,009944;-1,14;2;0,86;497.200;-60;-60;-60
0,009945;-1,16;2;0,84;497.250;-60;-60;-60
0,009946;-1,16;2;0,84;497.300;-60;-60;-60
0,009947;-1,16;2;0,84;497.350;-60;-60;-60
0,009948;-1,16;2;0,84;497.400;-60;-60;-60
0,009949;-1,16;2;0,84;497.450;-60;-60;-60
0,00995;-1,16;2;0,84;497.500;-60;-60;-60
0,009951;-1,16;2;0,84;497.550;-60;-60;-60
0,009952;-1,16;2;0,84;497.600;-60;-60;-60
0,009953;-1,16;2;0,84;497.650;-60;-60;-60
0,009954;-1,184;2;0,816;497.700;-60;-60;-60
0,009955;-1,2;2;0,8;497.750;-60;-60;-60
0,009956;-1,2;2;0,8;497.800;-60;-60;-60
0,009957;-1,2;2;0,8;497.850;-60;-60;-60
0,009958;-1,2;2;0,8;497.900;-60;-60;-60
0,009959;-1,2;2;0,8;497.950;-58,7264;-60;-58,6185
0,00996;-1,2;2;0,8;498.000;-60;-60;-60
0,009961;-1,2;2;0,8;498.050;-58,5877;-60;-58,4811
0,009962;-1,2;2;0,8;498.100;-60;-60;-60
0,009963;-1,2;2;0,8;498.150;-60;-60;-60
0,009964;-1,228;2;0,772;498.200;-60;-60;-60
0,009965;-1,24;2;0,76;498.250;-60;-60;-60
0,009966;-1,24;2;0,76;498.300;-60;-60;-60
0,009967;-1,24;2;0,76;498.350;-60;-60;-60
0,009968;-1,24;2;0,76;498.400;-60;-60;-60
0,009969;-1,24;2;0,76;498.450;-60;-60;-60
0,00997;-1,24;2;0,76;498.500;-60;-60;-60
0,009971;-1,24;2;0,76;498.550;-60;-60;-60
0,009972;-1,24;2;0,76;498.600;-60;-60;-60
0,009973;-1,24;2;0,76;498.650;-60;-60;-60
0,009974;-1,272;2;0,728;498.700;-60;-60;-60
0,009975;-1,28;2;0,72;498.750;-60;-60;-60
0,009976;-1,28;2;0,72;498.800;-60;-60;-60
0,009977;-1,28;2;0,72;498.850;-60;-60;-60
0,009978;-1,28;2;0,72;498.900;-60;-60;-60
0,009979;-1,28;2;0,72;498.950;-58,6916;-60;-58,5841
0,00998;-1,28;2;0,72;499.000;-60;-60;-60
0,009981;-1,28;2;0,72;499.050;-58,6223;-60;-58,5154
0,009982;-1,28;2;0,72;499.100;-60;-60;-60
0,009983;-1,28;2;0,72;499.150;-60;-60;-60
0,009984;-1,316;2;0,684;499.200;-60;-60;-60
0,009985;-1,32;2;0,68;499.250;-60;-60;-60
0,009986;-1,32;2;0,68;499.300;-60;-60;-60
0,009987;-1,32;2;0,68;499.350;-60;-60;-60
0,009988;-1,32;2;0,68;499.400;-60;-60;-60
0,009989;-1,32;2;0,68;499.450;-60;-60;-60
0,00999;-1,32;2;0,68;499.500;-60;-60;-60
0,009991;-1,32;2;0,68;499.550;-60;-60;-60
0,009992;-1,32;2;0,68;499.600;-60;-60;-60
0,009993;-1,32;2;0,68;499.650;-60;-60;-60
0,009994;-1,36;2;0,64;499.700;-60;-60;-60
0,009995;-1,36;2;0,64;499.750;-60;-60;-60
0,009996;-1,36;2;0,64;499.800;-60;-60;-60
0,009997;-1,36;2;0,64;499.850;-60;-60;-60
0,009998;-1,36;2;0,64;499.900;-60;-60;-60
0,009999;-1,36;2;0,64;499.950;-58,6569;-60;-58,5497
0,01;-1,36;2;0,64;500.000;-60;-60;-60
0,010001;-1,36;2;0,64;500.050;;;
0,010002;-1,36;2;0,64;500.100;;;
0,010003;-1,364;2;0,636;500.150;;;
0,010004;-1,4;2;0,6;500.200;;;
0,010005;-1,4;2;0,6;500.250;;;
0,010006;-1,4;2;0,6;500.300;;;
0,010007;-1,4;2;0,6;500.350;;;
0,010008;-1,4;2;0,6;500.400;;;
0,010009;-1,4;2;0,6;500.450;;;
0,01001;-1,4;2;0,6;500.500;;;
0,010011;-1,4;2;0,6;500.550;;;
0,010012;-1,4;2;0,6;500.600;;;
0,010013;-1,408;2;0,592;500.650;;;
0,010014;-1,44;2;0,56;500.700;;;
0,010015;-1,44;2;0,56;500.750;;;
0,010016;-1,44;2;0,56;500.800;;;
0,010017;-1,44;2;0,56;500.850;;;
0,010018;-1,44;2;0,56;500.900;;;
0,010019;-1,44;2;0,56;500.950;;;
0,01002;-1,44;2;0,56;501.000;;;
0,010021;-1,44;2;0,56;501.050;;;
0,010022;-1,44;2;0,56;501.100;;;
0,010023;-1,452;2;0,548;501.150;;;
0,010024;-1,48;2;0,52;501.200;;;
0,010025;-1,48;2;0,52;501.250;;;
0,010026;-1,48;2;0,52;501.300;;;
0,010027;-1,48;2;0,52;501.350;;;
0,010028;-1,48;2;0,52;501.400;;;
0,010029;-1,48;2;0,52;501.450;;;
0,01003;-1,48;2;0,52;501.500;;;
0,010031;-1,48;2;0,52;501.550;;;
0,010032;-1,48;2;0,52;501.600;;;
0,010033;-1,496;2;0,504;501.650;;;
0,010034;-1,52;2;0,48;501.700;;;
0,010035;-1,52;2;0,48;501.750;;;
0,010036;-1,52;2;0,48;501.800;;;
0,010037;-1,52;2;0,48;501.850;;;
0,010038;-1,52;2;0,48;501.900;;;
0,010039;-1,52;2;0,48;501.950;;;
0,01004;-1,52;2;0,48;502.000;;;
0,010041;-1,52;2;0,48;502.050;;;
0,010042;-1,52;2;0,48;502.100;;;
0,010043;-1,54;2;0,46;502.150;;;
0,010044;-1,56;2;0,44;502.200;;;
0,010045;-1,56;2;0,44;502.250;;;
0,010046;-1,56;2;0,44;502.300;;;
0,010047;-1,56;2;0,44;502.350;;;
0,010048;-1,56;2;0,44;502.400;;;
0,010049;-1,56;2;0,44;502.450;;;
0,01005;-1,56;2;0,44;502.500;;;
0,010051;-1,56;2;0,44;502.550;;;
0,010052;-1,56;2;0,44;502.600;;;
0,010053;-1,584;2;0,416;502.650;;;
0,010054;-1,6;2;0,4;502.700;;;
0,010055;-1,6;2;0,4;502.750;;;
0,010056;-1,6;2;0,4;502.800;;;
0,010057;-1,6;2;0,4;502.850;;;
0,010058;-1,6;2;0,4;502.900;;;
0,010059;-1,6;2;0,4;502.950;;;
0,01006;-1,6;2;0,4;503.000;;;
0,010061;-1,6;2;0,4;503.050;;;
0,010062;-1,6;2;0,4;503.100;;;
0,010063;-1,628;2;0,372;503.150;;;
0,010064;-1,64;2;0,36;503.200;;;
0,010065;-1,64;2;0,36;503.250;;;
0,010066;-1,64;2;0,36;503.300;;;
0,010067;-1,64;2;0,36;503.350;;;
0,010068;-1,64;2;0,36;503.400;;;
0,010069;-1,64;2;0,36;503.450;;;
0,01007;-1,64;2;0,36;503.500;;;
0,010071;-1,64;2;0,36;503.550;;;
0,010072;-1,64;2;0,36;503.600;;;
0,010073;-1,672;2;0,328;503.650;;;
0,010074;-1,68;2;0,32;503.700;;;
0,010075;-1,68;2;0,32;503.750;;;
0,010076;-1,68;2;0,32;503.800;;;
0,010077;-1,68;2;0,32;503.850;;;
0,010078;-1,68;2;0,32;503.900;;;
0,010079;-1,68;2;0,32;503.950;;;
0,01008;-1,68;2;0,32;504.000;;;
0,010081;-1,68;2;0,32;504.050;;;
0,010082;-1,68;2;0,32;504.100;;;
0,010083;-1,716;2;0,284;504.150;;;
0,010084;-1,72;2;0,28;504.200;;;
0,010085;-1,72;2;0,28;504.250;;;
0,010086;-1,72;2;0,28;504.300;;;
0,010087;-1,72;2;0,28;504.350;;;
0,010088;-1,72;2;0,28;504.400;;;
0,010089;-1,72;2;0,28;504.450;;;
0,01009;-1,72;2;0,28;504.500;;;
0,010091;-1,72;2;0,28;504.550;;;
0,010092;-1,72;2;0,28;504.600;;;
0,010093;-1,76;2;0,24;504.650;;;
0,010094;-1,76;2;0,24;504.700;;;
0,010095;-1,76;2;0,24;504.750;;;
0,010096;-1,76;2;0,24;504.800;;;
0,010097;-1,76;2;0,24;504.850;;;
0,010098;-1,76;2;0,24;504.900;;;
0,010099;-1,76;2;0,24;504.950;;;
0,0101;-1,76;2;0,24;505.000;;;
0,010101;-1,76;2;0,24;505.050;;;
0,010102;-1,764;2;0,236;505.100;;;
0,010103;-1,8;2;0,2;505.150;;;
0,010104;-1,8;2;0,2;505.200;;;
0,010105;-1,8;2;0,2;505.250;;;
0,010106;-1,8;2;0,2;505.300;;;
0,010107;-1,8;2;0,2;505.350;;;
0,010108;-1,8;2;0,2;505.400;;;
0,010109;-1,8;2;0,2;505.450;;;
0,01011;-1,8;2;0,2;505.500;;;
0,010111;-1,8;2;0,2;505.550;;;
0,010112;-1,808;2;0,192;505.600;;;
0,010113;-1,84;2;0,16;505.650;;;
0,010114;-1,84;2;0,16;505.700;;;
0,010115;-1,84;2;0,16;505.750;;;
0,010116;-1,84;2;0,16;505.800;;;
0,010117;-1,84;2;0,16;505.850;;;
0,010118;-1,84;2;0,16;505.900;;;
0,010119;-1,84;2;0,16;505.950;;;
0,01012;-1,84;2;0,16;506.000;;;
0,010121;-1,84;2;0,16;506.050;;;
0,010122;-1,852;2;0,148;506.100;;;
0,010123;-1,88;2;0,12;506.150;;;
0,010124;-1,88;2;0,12;506.200;;;
0,010125;-1,88;2;0,12;506.250;;;
0,010126;-1,88;2;0,12;506.300;;;
0,010127;-1,88;2;0,12;506.350;;;
0,010128;-1,88;2;0,12;506.400;;;
0,010129;-1,88;2;0,12;506.450;;;
0,01013;-1,88;2;0,12;506.500;;;
0,010131;-1,88;2;0,12;506.550;;;
0,010132;-1,896;2;0,104;506.600;;;
0,010133;-1,92;2;0,08;506.650;;;
0,010134;-1,92;2;0,08;506.700;;;
0,010135;-1,92;2;0,08;506.750;;;
0,010136;-1,92;2;0,08;506.800;;;
0,010137;-1,92;2;0,08;506.850;;;
0,010138;-1,92;2;0,08;506.900;;;
0,010139;-1,92;2;0,08;506.950;;;
0,01014;-1,92;2;0,08;507.000;;;
0,010141;-1,92;2;0,08;507.050;;;
0,010142;-1,94;2;0,06;507.100;;;
0,010143;-1,96;2;0,04;507.150;;;
0,010144;-1,96;2;0,04;507.200;;;
0,010145;-1,96;2;0,04;507.250;;;
0,010146;-1,96;2;0,04;507.300;;;
0,010147;-1,96;2;0,04;507.350;;;
0,010148;-1,96;2;0,04;507.400;;;
0,010149;-1,96;2;0,04;507.450;;;
0,01015;-1,96;2;0,04;507.500;;;
0,010151;-1,96;2;0,04;507.550;;;
0,010152;-1,984;2;0,016;507.600;;;
0,010153;-2;2;0;507.650;;;
0,010154;-2;2;0;507.700;;;
0,010155;-2;2;0;507.750;;;
0,010156;-2;2;0;507.800;;;
0,010157;-2;2;0;507.850;;;
0,010158;-2;2;0;507.900;;;
0,010159;-2;2;0;507.950;;;
0,01016;-2;2;0;508.000;;;
0,010161;-2;2;0;508.050;;;
0,010162;0,8;0,6;1,4;508.100;;;
0,010163;2;0;2;508.150;;;
0,010164;2;0;2;508.200;;;
0,010165;2;0;2;508.250;;;
0,010166;2;0;2;508.300;;;
0,010167;2;0;2;508.350;;;
0,010168;2;0;2;508.400;;;
0,010169;2;0;2;508.450;;;
0,01017;2;0;2;508.500;;;
0,010171;2;0;2;508.550;;;
0,010172;1,968;0;1,968;508.600;;;
0,010173;1,96;0;1,96;508.650;;;
0,010174;1,96;0;1,96;508.700;;;
0,010175;1,96;0;1,96;508.750;;;
0,010176;1,96;0;1,96;508.800;;;
0,010177;1,96;0;1,96;508.850;;;
0,010178;1,96;0;1,96;508.900;;;
0,010179;1,96;0;1,96;508.950;;;
0,01018;1,96;0;1,96;509.000;;;
0,010181;1,96;0;1,96;509.050;;;
0,010182;1,924;0;1,924;509.100;;;
0,010183;1,92;0;1,92;509.150;;;
0,010184;1,92;0;1,92;509.200;;;
0,010185;1,92;0;1,92;509.250;;;
0,010186;1,92;0;1,92;509.300;;;
0,010187;1,92;0;1,92;509.350;;;
0,010188;1,92;0;1,92;509.400;;;
0,010189;1,92;0;1,92;509.450;;;
0,01019;1,92;0;1,92;509.500;;;
0,010191;1,92;0;1,92;509.550;;;
0,010192;1,88;0;1,88;509.600;;;
0,010193;1,88;0;1,88;509.650;;;
0,010194;1,88;0;1,88;509.700;;;
0,010195;1,88;0;1,88;509.750;;;
0,010196;1,88;0;1,88;509.800;;;
0,010197;1,88;0;1,88;509.850;;;
0,010198;1,88;0;1,88;509.900;;;
0,010199;1,88;0;1,88;509.950;;;
0,0102;1,88;0;1,88;510.000;;;
0,010201;1,876;0;1,876;510.050;;;
0,010202;1,84;0;1,84;510.100;;;
0,010203;1,84;0;1,84;510.150;;;
0,010204;1,84;0;1,84;510.200;;;
0,010205;1,84;0;1,84;510.250;;;
0,010206;1,84;0;1,84;510.300;;;
0,010207;1,84;0;1,84;510.350;;;
0,010208;1,84;0;1,84;510.400;;;
0,010209;1,84;0;1,84;510.450;;;
0,01021;1,84;0;1,84;510.500;;;
0,010211;1,832;0;1,832;510.550;;;
0,010212;1,8;0;1,8;510.600;;;
0,010213;1,8;0;1,8;510.650;;;
0,010214;1,8;0;1,8;510.700;;;
0,010215;1,8;0;1,8;510.750;;;
0,010216;1,8;0;1,8;510.800;;;
0,010217;1,8;0;1,8;510.850;;;
0,010218;1,8;0;1,8;510.900;;;
0,010219;1,8;0;1,8;510.950;;;
0,01022;1,8;0;1,8;511.000;;;
0,010221;1,788;0;1,788;511.050;;;
0,010222;1,76;0;1,76;511.100;;;
0,010223;1,76;0;1,76;511.150;;;
0,010224;1,76;0;1,76;511.200;;;
0,010225;1,76;0;1,76;511.250;;;
0,010226;1,76;0;1,76;511.300;;;
0,010227;1,76;0;1,76;511.350;;;
0,010228;1,76;0;1,76;511.400;;;
0,010229;1,76;0;1,76;511.450;;;
0,01023;1,76;0;1,76;511.500;;;
0,010231;1,744;0;1,744;511.550;;;
0,010232;1,72;0;1,72;511.600;;;
0,010233;1,72;0;1,72;511.650;;;
0,010234;1,72;0;1,72;511.700;;;
0,010235;1,72;0;1,72;511.750;;;
0,010236;1,72;0;1,72;511.800;;;
0,010237;1,72;0;1,72;511.850;;;
0,010238;1,72;0;1,72;511.900;;;
0,010239;1,72;0;1,72;511.950;;;
0,01024;1,72;0;1,72;512.000;;;
0,010241;1,7;0;1,7;512.050;;;
0,010242;1,68;0;1,68;512.100;;;
0,010243;1,68;0;1,68;512.150;;;
0,010244;1,68;0;1,68;512.200;;;
0,010245;1,68;0;1,68;512.250;;;
0,010246;1,68;0;1,68;512.300;;;
0,010247;1,68;0;1,68;512.350;;;
0,010248;1,68;0;1,68;512.400;;;
0,010249;1,68;0;1,68;512.450;;;
0,01025;1,68;0;1,68;512.500;;;
0,010251;1,656;0;1,656;512.550;;;
0,010252;1,64;0;1,64;512.600;;;
0,010253;1,64;0;1,64;512.650;;;
0,010254;1,64;0;1,64;512.700;;;
0,010255;1,64;0;1,64;512.750;;;
0,010256;1,64;0;1,64;512.800;;;
0,010257;1,64;0;1,64;512.850;;;
0,010258;1,64;0;1,64;512.900;;;
0,010259;1,64;0;1,64;512.950;;;
0,01026;1,64;0;1,64;513.000;;;
0,010261;1,612;0;1,612;513.050;;;
0,010262;1,6;0;1,6;513.100;;;
0,010263;1,6;0;1,6;513.150;;;
0,010264;1,6;0;1,6;513.200;;;
0,010265;1,6;0;1,6;513.250;;;
0,010266;1,6;0;1,6;513.300;;;
0,010267;1,6;0;1,6;513.350;;;
0,010268;1,6;0;1,6;513.400;;;
0,010269;1,6;0;1,6;513.450;;;
0,01027;1,6;0;1,6;513.500;;;
0,010271;1,568;0;1,568;513.550;;;
0,010272;1,56;0;1,56;513.600;;;
0,010273;1,56;0;1,56;513.650;;;
0,010274;1,56;0;1,56;513.700;;;
0,010275;1,56;0;1,56;513.750;;;
0,010276;1,56;0;1,56;513.800;;;
0,010277;1,56;0;1,56;513.850;;;
0,010278;1,56;0;1,56;513.900;;;
0,010279;1,56;0;1,56;513.950;;;
0,01028;1,56;0;1,56;514.000;;;
0,010281;1,524;0;1,524;514.050;;;
0,010282;1,52;0;1,52;514.100;;;
0,010283;1,52;0;1,52;514.150;;;
0,010284;1,52;0;1,52;514.200;;;
0,010285;1,52;0;1,52;514.250;;;
0,010286;1,52;0;1,52;514.300;;;
0,010287;1,52;0;1,52;514.350;;;
0,010288;1,52;0;1,52;514.400;;;
0,010289;1,52;0;1,52;514.450;;;
0,01029;1,52;0;1,52;514.500;;;
0,010291;1,48;0;1,48;514.550;;;
0,010292;1,48;0;1,48;514.600;;;
0,010293;1,48;0;1,48;514.650;;;
0,010294;1,48;0;1,48;514.700;;;
0,010295;1,48;0;1,48;514.750;;;
0,010296;1,48;0;1,48;514.800;;;
0,010297;1,48;0;1,48;514.850;;;
0,010298;1,48;0;1,48;514.900;;;
0,010299;1,48;0;1,48;514.950;;;
0,0103;1,476;0;1,476;515.000;;;
0,010301;1,44;0;1,44;515.050;;;
0,010302;1,44;0;1,44;515.100;;;
0,010303;1,44;0;1,44;515.150;;;
0,010304;1,44;0;1,44;515.200;;;
0,010305;1,44;0;1,44;515.250;;;
0,010306;1,44;0;1,44;515.300;;;
0,010307;1,44;0;1,44;515.350;;;
0,010308;1,44;0;1,44;515.400;;;
0,010309;1,44;0;1,44;515.450;;;
0,01031;1,432;0;1,432;515.500;;;
0,010311;1,4;0;1,4;515.550;;;
0,010312;1,4;0;1,4;515.600;;;
0,010313;1,4;0;1,4;515.650;;;
0,010314;1,4;0;1,4;515.700;;;
0,010315;1,4;0;1,4;515.750;;;
0,010316;1,4;0;1,4;515.800;;;
0,010317;1,4;0;1,4;515.850;;;
0,010318;1,4;0;1,4;515.900;;;
0,010319;1,4;0;1,4;515.950;;;
0,01032;1,388;0;1,388;516.000;;;
0,010321;1,36;0;1,36;516.050;;;
0,010322;1,36;0;1,36;516.100;;;
0,010323;1,36;0;1,36;516.150;;;
0,010324;1,36;0;1,36;516.200;;;
0,010325;1,36;0;1,36;516.250;;;
0,010326;1,36;0;1,36;516.300;;;
0,010327;1,36;0;1,36;516.350;;;
0,010328;1,36;0;1,36;516.400;;;
0,010329;1,36;0;1,36;516.450;;;
0,01033;1,344;0;1,344;516.500;;;
0,010331;1,32;0;1,32;516.550;;;
0,010332;1,32;0;1,32;516.600;;;
0,010333;1,32;0;1,32;516.650;;;
0,010334;1,32;0;1,32;516.700;;;
0,010335;1,32;0;1,32;516.750;;;
0,010336;1,32;0;1,32;516.800;;;
0,010337;1,32;0;1,32;516.850;;;
0,010338;1,32;0;1,32;516.900;;;
0,010339;1,32;0;1,32;516.950;;;
0,01034;1,3;0;1,3;517.000;;;
0,010341;1,28;0;1,28;517.050;;;
0,010342;1,28;0;1,28;517.100;;;
0,010343;1,28;0;1,28;517.150;;;
0,010344;1,28;0;1,28;517.200;;;
0,010345;1,28;0;1,28;517.250;;;
0,010346;1,28;0;1,28;517.300;;;
0,010347;1,28;0;1,28;517.350;;;
0,010348;1,28;0;1,28;517.400;;;
0,010349;1,28;0;1,28;517.450;;;
0,01035;1,256;0;1,256;517.500;;;
0,010351;1,24;0;1,24;517.550;;;
0,010352;1,24;0;1,24;517.600;;;
0,010353;1,24;0;1,24;517.650;;;
0,010354;1,24;0;1,24;517.700;;;
0,010355;1,24;0;1,24;517.750;;;
0,010356;1,24;0;1,24;517.800;;;
0,010357;1,24;0;1,24;517.850;;;
0,010358;1,24;0;1,24;517.900;;;
0,010359;1,24;0;1,24;517.950;;;
0,01036;1,212;0;1,212;518.000;;;
0,010361;1,2;0;1,2;518.050;;;
0,010362;1,2;0;1,2;518.100;;;
0,010363;1,2;0;1,2;518.150;;;
0,010364;1,2;0;1,2;518.200;;;
0,010365;1,2;0;1,2;518.250;;;
0,010366;1,2;0;1,2;518.300;;;
0,010367;1,2;0;1,2;518.350;;;
0,010368;1,2;0;1,2;518.400;;;
0,010369;1,2;0;1,2;518.450;;;
0,01037;1,168;0;1,168;518.500;;;
0,010371;1,16;0;1,16;518.550;;;
0,010372;1,16;0;1,16;518.600;;;
0,010373;1,16;0;1,16;518.650;;;
0,010374;1,16;0;1,16;518.700;;;
0,010375;1,16;0;1,16;518.750;;;
0,010376;1,16;0;1,16;518.800;;;
0,010377;1,16;0;1,16;518.850;;;
0,010378;1,16;0;1,16;518.900;;;
0,010379;1,16;0;1,16;518.950;;;
0,01038;1,124;0;1,124;519.000;;;
0,010381;1,12;0;1,12;519.050;;;
0,010382;1,12;0;1,12;519.100;;;
0,010383;1,12;0;1,12;519.150;;;
0,010384;1,12;0;1,12;519.200;;;
0,010385;1,12;0;1,12;519.250;;;
0,010386;1,12;0;1,12;519.300;;;
0,010387;1,12;0;1,12;519.350;;;
0,010388;1,12;0;1,12;519.400;;;
0,010389;1,12;0;1,12;519.450;;;
0,01039;1,08;0;1,08;519.500;;;
0,010391;1,08;0;1,08;519.550;;;
0,010392;1,08;0;1,08;519.600;;;
0,010393;1,08;0;1,08;519.650;;;
0,010394;1,08;0;1,08;519.700;;;
0,010395;1,08;0;1,08;519.750;;;
0,010396;1,08;0;1,08;519.800;;;
0,010397;1,08;0;1,08;519.850;;;
0,010398;1,08;0;1,08;519.900;;;
0,010399;1,076;0;1,076;519.950;;;
0,0104;1,04;0;1,04;520.000;;;
0,010401;1,04;0;1,04;520.050;;;
0,010402;1,04;0;1,04;520.100;;;
0,010403;1,04;0;1,04;520.150;;;
0,010404;1,04;0;1,04;520.200;;;
0,010405;1,04;0;1,04;520.250;;;
0,010406;1,04;0;1,04;520.300;;;
0,010407;1,04;0;1,04;520.350;;;
0,010408;1,04;0;1,04;520.400;;;
0,010409;1,032;0;1,032;520.450;;;
0,01041;1;0;1;520.500;;;
0,010411;1;0;1;520.550;;;
0,010412;1;0;1;520.600;;;
0,010413;1;0;1;520.650;;;
0,010414;1;0;1;520.700;;;
0,010415;1;0;1;520.750;;;
0,010416;1;0;1;520.800;;;
0,010417;1;0;1;520.850;;;
0,010418;1;0;1;520.900;;;
0,010419;0,988;0;0,988;520.950;;;
0,01042;0,96;0;0,96;521.000;;;
0,010421;0,96;0;0,96;521.050;;;
0,010422;0,96;0;0,96;521.100;;;
0,010423;0,96;0;0,96;521.150;;;
0,010424;0,96;0;0,96;521.200;;;
0,010425;0,96;0;0,96;521.250;;;
0,010426;0,96;0;0,96;521.300;;;
0,010427;0,96;0;0,96;521.350;;;
0,010428;0,96;0;0,96;521.400;;;
0,010429;0,944;0;0,944;521.450;;;
0,01043;0,92;0;0,92;521.500;;;
0,010431;0,92;0;0,92;521.550;;;
0,010432;0,92;0;0,92;521.600;;;
0,010433;0,92;0;0,92;521.650;;;
0,010434;0,92;0;0,92;521.700;;;
0,010435;0,92;0;0,92;521.750;;;
0,010436;0,92;0;0,92;521.800;;;
0,010437;0,92;0;0,92;521.850;;;
0,010438;0,92;0;0,92;521.900;;;
0,010439;0,9;0;0,9;521.950;;;
0,01044;0,88;0;0,88;522.000;;;
0,010441;0,88;0;0,88;522.050;;;
0,010442;0,88;0;0,88;522.100;;;
0,010443;0,88;0;0,88;522.150;;;
0,010444;0,88;0;0,88;522.200;;;
0,010445;0,88;0;0,88;522.250;;;
0,010446;0,88;0;0,88;522.300;;;
0,010447;0,88;0;0,88;522.350;;;
0,010448;0,88;0;0,88;522.400;;;
0,010449;0,856;0;0,856;522.450;;;
0,01045;0,84;0;0,84;522.500;;;
0,010451;0,84;0;0,84;522.550;;;
0,010452;0,84;0;0,84;522.600;;;
0,010453;0,84;0;0,84;522.650;;;
0,010454;0,84;0;0,84;522.700;;;
0,010455;0,84;0;0,84;522.750;;;
0,010456;0,84;0;0,84;522.800;;;
0,010457;0,84;0;0,84;522.850;;;
0,010458;0,84;0;0,84;522.900;;;
0,010459;0,812;0;0,812;522.950;;;
0,01046;0,8;0;0,8;523.000;;;
0,010461;0,8;0;0,8;523.050;;;
0,010462;0,8;0;0,8;523.100;;;
0,010463;0,8;0;0,8;523.150;;;
0,010464;0,8;0;0,8;523.200;;;
0,010465;0,8;0;0,8;523.250;;;
0,010466;0,8;0;0,8;523.300;;;
0,010467;0,8;0;0,8;523.350;;;
0,010468;0,8;0;0,8;523.400;;;
0,010469;0,768;0;0,768;523.450;;;
0,01047;0,76;0;0,76;523.500;;;
0,010471;0,76;0;0,76;523.550;;;
0,010472;0,76;0;0,76;523.600;;;
0,010473;0,76;0;0,76;523.650;;;
0,010474;0,76;0;0,76;523.700;;;
0,010475;0,76;0;0,76;523.750;;;
0,010476;0,76;0;0,76;523.800;;;
0,010477;0,76;0;0,76;523.850;;;
0,010478;0,76;0;0,76;523.900;;;
0,010479;0,724;0;0,724;523.950;;;
0,01048;0,72;0;0,72;524.000;;;
0,010481;0,72;0;0,72;524.050;;;
0,010482;0,72;0;0,72;524.100;;;
0,010483;0,72;0;0,72;524.150;;;
0,010484;0,72;0;0,72;524.200;;;
0,010485;0,72;0;0,72;524.250;;;
0,010486;0,72;0;0,72;524.300;;;
0,010487;0,72;0;0,72;524.350;;;
0,010488;0,72;0;0,72;524.400;;;
0,010489;0,68;0;0,68;524.450;;;
0,01049;0,68;0;0,68;524.500;;;
0,010491;0,68;0;0,68;524.550;;;
0,010492;0,68;0;0,68;524.600;;;
0,010493;0,68;0;0,68;524.650;;;
0,010494;0,68;0;0,68;524.700;;;
0,010495;0,68;0;0,68;524.750;;;
0,010496;0,68;0;0,68;524.800;;;
0,010497;0,68;0;0,68;524.850;;;
0,010498;0,676;0;0,676;524.900;;;
0,010499;0,64;0;0,64;524.950;;;
0,0105;0,64;0;0,64;525.000;;;
0,010501;0,64;0;0,64;525.050;;;
0,010502;0,64;0;0,64;525.100;;;
0,010503;0,64;0;0,64;525.150;;;
0,010504;0,64;0;0,64;525.200;;;
0,010505;0,64;0;0,64;525.250;;;
0,010506;0,64;0;0,64;525.300;;;
0,010507;0,64;0;0,64;525.350;;;
0,010508;0,632;0;0,632;525.400;;;
0,010509;0,6;0;0,6;525.450;;;
0,01051;0,6;0;0,6;525.500;;;
0,010511;0,6;0;0,6;525.550;;;
0,010512;0,6;0;0,6;525.600;;;
0,010513;0,6;0;0,6;525.650;;;
0,010514;0,6;0;0,6;525.700;;;
0,010515;0,6;0;0,6;525.750;;;
0,010516;0,6;0;0,6;525.800;;;
0,010517;0,6;0;0,6;525.850;;;
0,010518;0,588;0;0,588;525.900;;;
0,010519;0,56;0;0,56;525.950;;;
0,01052;0,56;0;0,56;526.000;;;
0,010521;0,56;0;0,56;526.050;;;
0,010522;0,56;0;0,56;526.100;;;
0,010523;0,56;0;0,56;526.150;;;
0,010524;0,56;0;0,56;526.200;;;
0,010525;0,56;0;0,56;526.250;;;
0,010526;0,56;0;0,56;526.300;;;
0,010527;0,56;0;0,56;526.350;;;
0,010528;0,544;0;0,544;526.400;;;
0,010529;0,52;0;0,52;526.450;;;
0,01053;0,52;0;0,52;526.500;;;
0,010531;0,52;0;0,52;526.550;;;
0,010532;0,52;0;0,52;526.600;;;
0,010533;0,52;0;0,52;526.650;;;
0,010534;0,52;0;0,52;526.700;;;
0,010535;0,52;0;0,52;526.750;;;
0,010536;0,52;0;0,52;526.800;;;
0,010537;0,52;0;0,52;526.850;;;
0,010538;0,5;0;0,5;526.900;;;
0,010539;0,48;0;0,48;526.950;;;
0,01054;0,48;0;0,48;527.000;;;
0,010541;0,48;0;0,48;527.050;;;
0,010542;0,48;0;0,48;527.100;;;
